source_file,raw_preview,section_path,processed_text,Topic,Topic_Name
102_Castrol India Ltd._2023_2024.json,Financial Financial Indicate Indicate implications of the implications of the whether Rationale for ...,paragraph_18,implication implication rationale issue case risk approach risk opportunity issue case risk approach risk opportunity,-1,Outlier
102_Castrol India Ltd._2023_2024.json,opportunity opportunity opportunity opportunity or negative or negative (R/O) (R/O) implications) im...,paragraph_19,opportunity opportunity opportunity opportunity negative negative implication implication aim great promote commit adopt human diversity continue focus diversity ethical operation right policy applicable inclusion hire conduct promote engage worker staff back grievance mechanism workforce roadshow recognize on- diverse community disciplinary policy handle respect people customer ground effort conduct inclusive culture conduct business concern human right envision disability assessment improve encourage structured investigation respective enhance impact premise creativity people business process oversee regulation ecosystem productivity care function workplace partner supplier participate local human right standard engage adopt approach community extend contract social community implement pilot project continuous maintain integrate clause concern area operation collaboration lead non- engagement open minded ethical respect area flagship governmental organization community stance respect include labour right empower programme test ground empower diversity local culture agreement community development relevance base response sustainable custom programme focus stakeholder experience livelihood positive impact education upskilling share partner area operation contribution achieve strive prevention define agenda elimination project scale human right abuse strategized encourage child labour positive feedback human trafficking continue expand force labour portfolio activity satisfaction positive partnership investment satisfaction affect overall strategy embody support people positive business aim dedication accelerate satisfaction wellbeing prevent illness perform good well health focus improve customer progress help lead low feel good promote wellbee wellbee product service face challenge risk people function maximize personal employee customer connect tomorrow increase business cover physical business lead improve provide innovative aim grow core valuation psychological health employee solution meet business new way strong customer social factor wellbee resource engagement customer need add cut edge technology loyalty influence health training publication high productivity value trusted global brand stay happiness health moment guidance forefront sector focus wellbee digital tool provide develop circular support support provide offer help customer achieve program provide sustainability goal workplace employee explore exciting new growth help individual family member opportunity lubricant learn maintain good access free confidential habit health independent advice build resilience cope practical support everyday stress help manage issue worry work home,4,4_mechanic_vehicle_oil_lubricant
102_Castrol India Ltd._2023_2024.json,Financial Financial Indicate Indicate implications of the implications of the whether Rationale for ...,paragraph_20,implication implication rationale issue case risk approach risk opportunity issue case risk approach risk opportunity,-1,Outlier
102_Castrol India Ltd._2023_2024.json,opportunity opportunity opportunity opportunity or negative or negative (R/O) (R/O) implications) im...,paragraph_21,opportunity opportunity opportunity opportunity negative negative implication implication corporate risk aspect governance leverage technology digitalization corporate process commit innovation strategy continue governance framework responsible enhance digital implement digital initiative enhance work code ethic process governance experience customer efficiency expand relationship underline consumer business management set dedication gain operational customer reach belief purpose embed responsible advantage application enable increase conduct lay business practice streamlining customer convenience expectation safe ensure experience operation people working adherence channel enhance sale help accurate business partner regulatory conversation reduce time tracking government community standard ethical manual intervention claim business growth commitment principle processing reduce maintain integrity asset stakeholder time spend nonvalue addition information expectation activity release work evolve capital customer dynamic channel partner regulatory landscape risk risk risk management adopt significant impact management policy failure organization outline identification risk ability achieve assessment safety lead objective identify operational risk unexpected risk include hazard loss essential harm people compliance fine ensure success environment policy reputational emphasize necessity damage maintain risk register miss growth risk governance opportunity structure consist,-1,Outlier
102_Castrol India Ltd._2023_2024.json,(RMC) that oversees the risks and/or opportunities from both business and ESG perspectives. This pro...,paragraph_22,oversee risk opportunity business perspective process support departmental head threat real digital security team risk business today collaborate business unit conduct business assess security risk provide breach stakeholder secure training disseminate environment information encourage customer compromise digital safe behavior user significant risk security information safeguard business cause reputational datum datum breach damage conduct business team operation create series cyber moment integrate gathering increase awareness cyber threat face,5,5_stakeholder_cyber_cyber security_governance
102_Castrol India Ltd._2023_2024.json,"This section is aimed at helping businesses demonstrate the structures, policies and processes put i...",paragraph_23,aim help business demonstrate structure policy process place adopt policy align policy certify national manufacturing location iso certify operate enterprise corporate infrastructure provide centralized service infrastructure include operate maintain document digital security management system include policy procedure govern policy management process approach security governance risk management infrastructure control framework relevant requirement control framework maintain central requirement library technical standard organizational measure control framework align good industry practice energy sector relevant industry standard entity policy cover principle core standard element,-1,Outlier
102_Castrol India Ltd._2023_2024.json,NGRBCs. BIS) mapped to (Yes/No) each principle. b. Has the Yes No Yes Yes Yes Yes No Yes No 5. Speci...,paragraph_24,ngrbc map principle aim net ambition net help policy commitment world net approve goal aim target set reduce plastic footprint half continue help customer save energy waste water entity halve net carbon intensity liter product define timeline promote responsible design management plastic packaging lifecycle define plastic expectation policy policy policy footprint virgin plastic include packaging liter recycle aim halve baseline definition information available privacy net carbon intensity liter product sell definition data information grievance privacy handle performance endeavour performance target accomplish policy entity follow policy reduction operational emission specific total energy consume renewable follow global policy policy parent identify policy link provide commitment plastic footprint reduction available public domain accessible relevant stakeholder goal policy available target along- reason case entity meet translate policy leadership oversight procedure commit socially responsible holistic sustainability strategy seek maximize contribution sustainable future strategy focus area enlist responsible guide principle aim net ambition net soon policy extend business help world net set aim save waste reduce carbon improve life applicable value chain partner business value responsibility business practice incorporate influence aim create last chain partner right policy apply employee officer own entity operate organization meet client protection long term demand implement focused intervention highlight operation packaging distribution advance sustainability mission focus waste reduction policy apply work relate carbon reduction human welfare social develop strong bond independent,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2023_2024.json,"targets and In order to properly address the continuously changing scenario, the company implemented...",paragraph_25,target order address change scenario implement business continuity plan policy apply community plant locate achievement safeguard long term viability response strategy create follow expectation supplier document apply vendor list entity order reduce environmental impact concentrate decrease energy water waste flexibility resource optimization accordance sustainability objective run programme come main goal return day placement disclosure,-1,Outlier
102_Castrol India Ltd._2023_2024.json,Disclosure Questions 1 2 3 4 5 6 7 8 9 Questions P 1 P 2 P 3 P 4 P 5 P 6 P 7 P 8 P 9 8. Details of M...,paragraph_27,detail entity consider applicable high principle material authority responsible business implementation entity stage applicable oversight position business formulate implement responsibility policy specify principle policy policy,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2023_2024.json,"have a specified the risks and/or opportunities from an Environmental (E), Social (S), and Governanc...",paragraph_28,specify risk opportunity perspective process entity applicable support departmental head human technical resource available task responsible plan applicable decision make sustainability reason applicable related issue specify provide detail detail ngrbc indicate review undertake yearly quarterly/ subject specify,5,5_stakeholder_cyber_cyber security_governance
102_Castrol India Ltd._2023_2024.json,1 2 3 4 5 6 7 8 9 1 2 3 4 5 6 7 8 9 Performance against above Business Responsibility policies are O...,paragraph_29,performance policy periodic basis policy follow action review departmental head business head necessary change policy result assessment implement compliance statutory requirement relevance complie statutory requirement extent applicable principle rectification non compliance entity carry independent evaluation work policy procedure evaluate policy external management system guideline safety policy procedure evaluate agency health safety management system guideline provide agency verify party certify agency,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2023_2024.json,Total number Percentages of This section is aimed at helping entities demonstrate their performance ...,paragraph_30,total number aim help entity demonstrate performance integrate key training person respective topic principle process decision information seek categorize leadership essential indicator awareness category cover cover training impact expect disclose entity mandate file leadership indicator programme awareness disclose entity aspire progress high level quest hold programme responsible environment training focus industry specific environmental topic available employee business conduct govern integrity manner learn platform governance platform offer training program awareness campaign leadership talk aim reinforce individual collective percentage coverage training awareness programme principle compliance effort cybersecurity training provide primary focus utilize workforce skill capability target talent development effort ensure employee inform essential online initiative design empower employee pursue personal professional objective align safety measure organization strategy individual career aspiration offer variety training leadership week employee development programme employee include skill competency development initiative leadership encourage allocate time enhance learning enhancement session training relate diversity safety health wellness offer learn platform total number house training awareness session health training person respective topic principle safety cybersecurity segment awareness category cover cover training impact conduct worker train programme awareness regard scope work organize enhance hold programme technical skill update detail fine penalty compound settlement pay proceeding entity law enforcement agency judicial institution follow update format note entity disclosure basis materiality specify sebi list regulation disclose entity website update insead leadership program regulatory/ appeal prefer commercial business awareness principle case judicial institution employee new personalised learning platform training employee ownership career include development platform contain resource mandatory include training program awareness campaign compounding fee voluntary leadership talk learn content address topic course code conduct ethic compliance cyber security applicable help employee enhance technical skill regulatory/ awareness compliance requirement appeal enforcement business week employee encourage case prefer judicial institution function dedicate time enhance learning addition training training relate environment diversity safety health wellness available employee learn platform relate training instance disclose detail prefer case monetary noncybersecurity awareness session conduct provide monetary action appeal health worker regular interval safety employee training provide emphasis follow aspect case judicial institution platform cover topic include ethic compliance help employee enhance awareness compliance entity anti corruption anti bribery policy provide detail brief available provide webrequirement health safety relate link policy training awareness session carry employee worker addition curate rule regulation adopt legal statutory framework antilearning small cultural framework corruption anti bribery legislation prevalent policy reflect commitment focus psychological safety bias work management maintain high ethical standard undertake open fair business practice implement appropriate system identify prevent bribery corrupt business practice,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,5. Number of Directors/KMPs/employees/workers against whom disciplinary action was taken by any law ...,paragraph_31,number employee worker disciplinary action take law enforcement agency charge corruption programme conduct value chain partner age value chain partner total number current calendar previous calendar cover value business awareness topic principle cover training applicable disciplinary action partner programme hold necessitate awareness program kmp category personnel law employee period worker corruption money laundering conflict detail complaint regard conflict interest interest anti competitive conduct trade law calendar previous calendar protect confidential information number non discrimination grievance process freedom association number complaint receive relation issue conduct numerous awareness program aspect compliance code conduct distributor partner lay guideline business ethic compliance code number complaint receive relation sign customer supplier agreement key supplier engage base risk materiality issue profile expectation comply code entity process place manage conflict interest involve member provide detail corrective action take underway issue relate fine penalty /action take provide detail law enforcement judicial institution case corruption conflict interest organization process place avoid manage conflict interest involve member applicable adopt stipulate act accordance responsibility make decision detail abstain have number day account payable account payable cost good service procure following format stake agreement interest disclose refrain participate discussion cast vote influence decision matter current calendar previous calendar number day account payable day day member management certify follow receive declaration disclose detail related party party interest open ness business place disclosure help evaluate possibility present potential conflict interest provide detail concentration purchase sale trading house dealer related party loan advance investment related party follow format refer link,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,Principle 2: Businesses should provide goods and services in a manner that is sustainable and safe c...,paragraph_32,principle business provide good service manner sustainable safe calendar calendar purchase trading house total purchase percentage r&d capital expenditure investment specific technology improve environmental trading house purchase social impact product process total r&d capex investment entity urchase trading house total purchase trading house improvement dealer distributor total sale current calendar previous calendar environmental social impact number dealer distributor sale r&d product high specification low viscosity improved efficiency ale dealer distributor total sale product suit dealer distributor emission share purchase related party investment energy monitoring sale related party total sale measurement system pump give related party replacement air line replacement star rat equipment nvestment investment related party product sell dealer distribute product retailer,8,8_consumer_distributor_channel_brand
102_Castrol India Ltd._2023_2024.json,2. a. Does the entity have procedures in place for sustainable sourcing? (Yes/No) 4. Of the products...,paragraph_34,entity procedure place sustainable source product packaging reclaim end life product metric ton reuse recycle dispose following format process develop framework sustainable source portfolio percentage input source current calendar previous calendar sustainability source agenda define post development sustainable source framework,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2023_2024.json,Re-Used Recycled* Re-Used Recycled* 3. Describe the processes in place to safely reclaim your produc...,paragraph_35,describe process place reclaim product reusing recycle dispose end life,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2023_2024.json,Plastics (including packaging) (b) E-waste (c) Hazardous waste and (d) other waste Plastics (includi...,paragraph_36,plastic include packaging waste hazardous waste waste plastic include packaging packaging waste work reduce use material product packaging plastic waste packaging waste generate operation collect send authorize recycler recycling process hazardous waste applicable collect plastic waste recycle friendly waste process applicable entity activity reclaimed product packaging material percentage product sell product category waste collection plan line plan submit provide step take address reclaimed product packaging product category material total product sell applicable business operation compliance respective category regulation plan set require collect plastic packaging waste go set achieve target collection alignment equivalent plastic collect recycle disposal collect plastic waste exceed target waste recycle principle business respect promote employee include value chain,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2023_2024.json,1. a. Details of measures for the well-being of employees. 1. Has the entity conducted Life Cycle Pe...,paragraph_37,measure employee entity conduct product manufacturing industry service service industry provide detail following format employee cover conduct product sell include portfolio conduct accordance insurance insurance benefit benefit facility party environmental consultancy .on .on .on .on conduct result total independent communicate provide permanent employee,-1,Outlier
102_Castrol India Ltd._2023_2024.json,/ Assessment was external agency in public domain the web Male 390 390 100% 390 100% - - 390 100% - ...,paragraph_38,external agency public domain web conduct link,-1,Outlier
102_Castrol India Ltd._2023_2024.json,"services, as identified in the Life Cycle Perspective / Assessments (LCA) or through any other means...",paragraph_39,service identify mean describe action take mitigate female product description risk concern detail measure worker worker cover percentage recycle reuse input material total material value production manufacturing industry provide service service industry,8,8_consumer_distributor_channel_brand
102_Castrol India Ltd._2023_2024.json,% .oN % .oN % .oN % .oN % .oN )A( lairetam latot ot lairetam tupni desu-er ro delcyceR Indicate inpu...,paragraph_40,.on .on .on .on lairetam latot tupni desu indicate input material calendar previous calendar worker permanent worker,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,"CIL is committed to providing a safe and positive work environment. In order to achieve this, all th...",paragraph_41,commit provide safe positive work environment order achieve employee access measure employee worker include permanent permanent helpline platform name worldwide helpline employee raise question concern following format ethic compliance code conduct dedicated channel manage separate firm accessible hour day day week handle call language current calendar previous calendar phone internet place allow employee contact employee worker raise concern respective line manager business head department thorough cost incur wellbee measure total revenue inquiry procedure assure fairness party concern include ability submit fact relevant evidence membership employee worker recognize list entity detail retirement benefit calendar previous calendar calendar previous calendar .on worker worker benefit employee employee employee employee cover deposit deposit worker worker cover cover category employee employee total authority total authority respective respective total total worker worker worker worker category category employee employee respective respective category category gratuity accessibility workplace premise office entity accessible able employee worker requirement right step take entity regard female premise office accessible able employee worker requirement detail training give employee worker ensure new office compliant regulatory requirement set precedent disability friendliness inclusivity premise commitment diversity current calendar previous calendar continue explore comprehensive approach incorporate regulatory requirement upcoming office premise,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,Category and safety and safety upgradation upgradation 4. Does the entity have an equal opportunity ...,paragraph_42,category safety safety upgradation upgradation entity equal opportunity policy provide web- measure measure link policy .on .on aim achieve great diversity inclusion workforce equal opportunity employer set expectation treat fairness respect expect work male return work rate permanent employee worker take parental leave female permanent employee permanent worker work rate retention rate work rate female mechanism available receive redress grievance follow category employee worker personnel manufacture facility provide training offline mode shopfloor program initiate manufacture site base pillar efficiency detail mechanism brief capability improvement provide employee skill upgradation programme uphold strong commitment mandatory training program dedicated session detail mechanism brief emphasize crucial view speak listen maintain integrity retaliation stringent stance non compliance promote cybersecurity team location invest systematic investigation process exist business structure leadership development program team leader manager drive growth success clear role responsibility accountability train seek enhance skill employee provide access prominent learning platform investigator decision maker people link platform offer vast array training module include numerous representative process oversight offering sustainability employee select base educational need career aspiration function,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,"Other trainings are conducted on a voluntary basis which include basic safety, behavioural based saf...",paragraph_46,training conduct voluntary basis include basic safety behavioural base safety program employee worker entity access non occupational medical healthcare service wellness program employee spend total hour attend training programme employee access non occupational medical health service following provision detail performance career development review employee worker online service available offer medical consultation audio video consultation emergency assistance employee eligible dependent avail service calendar previous calendar facility tie support employee service offer personal confidential professional counseling available employee family member telephone email face face interaction male counseling avail regional language give time female provide access wellness app online counseling service informative webinar emphasize commitment mental health overall employee promote psychological safety strengthen safety wellness employee training program female detail safety relate incident following format,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,Safety Incident/Number Category Building people's functional capability is one of the key elements o...,paragraph_47,people functional capability key element investment people current calendar previous calendar emphasis employee engagement build line manager employee capability training cover range key people process robust talent management session conduct focus person hour work manager have talent conversation team eligible employee capture development need structure format follow talent conversation line manager total recordable work relate injury health safety management system worker fatality occupational health safety management system implement entity yes/ coverage system worker central business activity key enabler business strategy high consequence work relate injury ill health commit goal accident injury people damage environment expect exclude fatality worker employee worker safety leader management system encompass describe measure take entity ensure safe healthy workplace employee worker contractor service provider work manufacturing facility office implement global believe provide safe supportive friendly workplace environment workplace value improve delivery operation safe responsible reliable help come life support behavior positive workplace environment great employee experience integral key element operation plant part culture road safety continue priority professional driver drive business aim provide safe comfortable work environment office plant undergo rigorous defensive driver training road safety relate incident minor provide preventive health check employee investigate attempt learn adopt improvement new employee permanent contractual core component diversity inclusion ambition agile working encompass wide range undergo training onboarding month join work option enable employee work potential time working work home flexible process identify work relate hazard assess risk routine non routine basis hour option grant initiative entity manufacture plant certify critical focus area conduct standard routine activity plant certify manufacturing plant non routine activity monitor procedure plant win award strong system category risk management process risk assurance tool identify mitigate risk leadership team maintain high standard occupational review business safety performance monthly basis process worker work relate hazard remove risk policy roll process develop implement accordance reporting work relate hazard provide guidance process raise grievance methodology recourse redressal employee worker aim prevent risk process include grievance policy base instance risk document deal act commit woman follow policy reporting tool gender worker guide follow safety observation miss incident investigate prevent injury illness office plant establish provide forum reporting work relate hazard follow principle alignment principle employee contractor visitor authorize stop work activity deem unsafe,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,13. Number of complaints on the following made by employees and workers 5. Details on assessment of ...,paragraph_49,number complaint following employee worker detail assessment value chain partner value chain partner value current calendar previous calendar business partner assess file resolution resolution safety condition file end end condition,-1,Outlier
102_Castrol India Ltd._2023_2024.json,of health and safety practices and working conditions of value chain partners. Health & Safety - - -...,paragraph_50,health safety practice working condition value chain partner applicable assessment business respect interest responsive stakeholder plant office assess entity statutory authority party describe process identify key stakeholder entity health safety practice stakeholder identification encompass identify potential stakeholder categorize analyze interest influence prioritize engagement plan develop facility assess health safety practice address specific concern process review ensure effective engagement address audit carry external certify agency need,5,5_stakeholder_cyber_cyber security_governance
102_Castrol India Ltd._2023_2024.json,/ concerns arising from assessments of health & safety practices and working conditions. Frequency o...,paragraph_51,concern arise assessment practice working condition conduct relevant corrective action take prevent recurrence medical support communication purpose scope engagement provide employee reported incident identify engagement include key topic concern raise engagement entity extend life insurance compensatory package event death specify employee employee townhall ongoing need employee provide life insurance benefit employee case death employee enior leadership base performance engagement update life insurance benefit provide family nominee wellness session purpose provide life insurance benefit workman technician case death raining program strategy new belief worker technician life insurance benefit provide family nominee onboarde session system internal communication provide measure undertake entity ensure statutory due deduct deposit value mental chain partner intranet session nnual employee conference conduct undertake statutory compliance review diligence time time ensure adhere pulse survey requirement deduction deposit employee due income tax provident fund professional tax compliance case value chain partner responsible comply security requirement diversity provide number employee worker suffer high consequence work relate injury ill health fatality inclusion rehabilitate place suitable employment week new family member place suitable employment skill learning employee worker nnual need inancial rehabilitate place suitable base performance affected worker employment family member investor hareholder interaction place suitable employment agm performance ress conference medium new product release launch current calendar previous calendar calendar previous calendar nnouncement stock exchange website program edicate email corporate entity provide transition assistance program facilitate continued employability management career investor ending result retirement termination employment nvestor analyst meet disclosure establish career placement service handle severance case partnership,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,Frequency of Frequency of Whether Channels of communication Purpose and scope of Whether Channels of...,paragraph_52,communication purpose scope communication purpose scope engagement engagement identify engagement include identify engagement include key topic concern key topic concern raise raise engagement engagement specify specify information disseminate stock community half- road safety exchange website truck driver system engagement training newspaper publication mechanic discussion need base upskilling applicable family mechanic quarterly member workshop presentation beneficiary volunteering wellbee session plant program inancial roceeding outcome community program digital literacy general train chedule connect meet recording price session earn call application need rder placement indirect customer base customer visibility train customer portal direct scheme ehavior change customer distributor offer program order community placement area customer operation relevant customer relate information provide process consultation stakeholder economic environmental social topic consultation delegate feedback consultation provide business face face engagement half- agreement stakeholder consultation play critical role identify address economic environmental social session elationship concern stakeholder engage consider understand broad environmental social governance need base context operate associated risk government following applicable half- regulatory department deal respective stakeholder collect feedback issue delegate regulatory prevail law yearly department engage form stakeholder consultation involve survey focus public body ubmission need base consultation individual general online engagement purpose gather thought return opinion concern topic relate organization operation impact economy environment circular society key point concern suggestion raise consultation document analyze communication understand concern stakeholder potential impact possible response regular summarize exchange filing feedback consultation analysis submit review association guidance review pass management execution stakeholder consultation support identification management environmental social topic provide detail instance input receive stakeholder topic policy activity entity stakeholder consultation support identification management environmental social topic consultation play instrumental role help understand concern expectation potential impact operation process critical evolve policy activity inclusive growth sustainable development engage consultation stakeholder variety way regular need study impact assessment undertake integral commitment community include continuous update technical module base feedback local community pace external technological advancement strive maintain ongoing dialogue community stakeholder ensure service remain relevant beneficial pandemic interaction implement intervention cater enhance health wellbee community member creation process reflect dedication stakeholder need evolve challenge,-1,Outlier
102_Castrol India Ltd._2023_2024.json,"In summary, stakeholder consultation significantly influences the shaping of our policies and activi...",paragraph_53,summary stakeholder consultation influence shaping policy activity social action security personnel protect site applicable aspect human right policy child labor environmental issue allow balance business objective commitment stakeholder society discrimination harassment working condition cover mandatory training environment employee worker principle clear employment status protection young person freedom forced labour grievance process work environment freedom provide detail instance engagement action take address concern marginalize training provide employee contractor manufacture facility basis stakeholder action operation bring major benefit improvement individual community believe responsibility bring endure positive value community work line society want contribute sustainable development work support delivery core theme move continue build endure engage relationship key recognize importance transition envisage stakeholder mobility sector deliver decent work quality job support livelihood local community effort direct mechanic truck driver play significant role keep aim advocate policy support net include encourage use finance revenue wheel sector move truck driver carry freight traffic country mechanic service carbon pricing support transition deliver purpose continue work consistent high large automotive market world skill livelihood opportunity socio economic set standard operate world instance right need condition need focus committed make positive impact life truck driver support challenge help positive sustainable difference people life policy mechanic prepare face today reality leverage tomorrow opportunity document link detail place truck driver mechanic benefit program contribute overall empowerment community enable earn sustainable livelihood live pride key motto program detail minimum wage pay employee worker follow format contract logistic operate truck daily basis employ truck driver vision improve driver safety wellbeing work partner engage train support driver stay safe road program calendar previous calendar risk base training course road safety organize equal improve safety mindset safe driving behavior category,-1,Outlier
102_Castrol India Ltd._2023_2024.json,• The Company continues to engage with the communities around its plant and other areas of presence ...,paragraph_54,continue engage community plant area presence wage wage wage wage community development program focus upskilling education employee engage community conduct awareness session water sanitation health personal hygiene employee embody think approach mobility train mechanic equip future contribute sustainable green mode permanent transportation male testament commitment skill development available vernacular language academy empower mechanic inception aim impact mechanic total permanent business respect promote human right employee worker provide training human right issue policy(ie entity following format category employee employee total worker worker cover cover permanent total employee worker permanent total worker formal launch revise apply employee worker way human right issue associate activity include impact people livelihood access water land resource workforce right include modern slavery,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,"3. Details of remuneration/salary/wages, in the following format: 6. Number of Complaints on the fol...",paragraph_57,detail remuneration salary wage following format number following employee worker remuneration wage calendar previous calendar remuneration wage respective category file file end end male workplace employee worker male human right relate issue include time exclude order appropriate representation complaint file following format employee serve median remuneration exclude worker include worker serve median remuneration calendar previous calendar wage pay female total wage pay entity following format posh current calendar previous calendar female employee worker gross wage pay female total wage complaint posh upheld focal point responsible address human right impact issue cause mechanism prevent adverse consequence complainant discrimination harassment case contribute business regular robust vigil mechanism call employee encourage raise concern basis sensitize employee prevention sexual harassment workplace workshop open talk employee give access reach online training module awareness program hold regular basis dedicated mail address employee deny access raise concern member responsible address tolerate retaliation kind complaint fear reprisal assurance sexual discrimination issue cause contribute business stand employee retaliation type harassment good establish statutory requirement plant level redress grievance issue workman faith provide information assist harassment investigation permit describe internal mechanism place redress grievance relate human right issue individual believe retaliate harassment make complaint develop define tailor handle matter relate employee harassment participate investigation relate harassment allege work condition issue affect systematic investigation process exist business structure retaliation line manager speak channel employee find act retaliation clear role responsibility accountability train investigator decision maker people investigation face disciplinary action include termination employment legal representative process vigilant oversight department human right requirement form business agreement contract talk serve global helpline provide confidential medium people raise extend human right requirement business agreement contract issue seek explanation code matter treat utmost confidentiality comply clause contract come renewal formal launch legal necessity good business practice revise apply employee assessment plant office assess entity statutory authority party child labour forced involuntary labour sexual harassment discrimination workplace wage,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,CIL does not engage in or tolerate any violations of human rights in any form or manner and does not...,paragraph_58,engage tolerate violation human right form manner adopt discriminatory employment practice perform risk base assessment periodic interval parameter measurement calendar previous calendar,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2023_2024.json,at Question 9 above. (D+E+F) Not applicable - there were no significant risks / concerns arising fro...,paragraph_59,question applicable significant risk concern arise assessment conduct premise total energy consume a+b+c+d+e+f intensity rupee turnover total energy consume revenue operation turnover detail business process modify introduce result address human right grievance complaint intensity rupee turnover adjust total energy applicable significant grievance complaint receive human right consume revenue operation adjust detail scope coverage human right diligence conduct human right diligence process mechanism establish enhance current human right intensity term physical output assessment risk base assessment conduct periodic internal include event onboarding renewal agreement set criterion risk base review perform energy intensity relevant metric select entity premise office entity accessible able visitor requirement note indicate independent evaluation assurance carry external agency office design accordance accessibility requirement able external agency individual measure undertake include wheelchair availability dedicated parking slot room signage energy consumption datum audit verify certify party agency adjustable desk availability chair disability friendly elevator ramp entity site facility identify designate consumer dcs performance,-1,Outlier
102_Castrol India Ltd._2023_2024.json,"(PAT) Scheme of the Government of India? (Y/N) If yes, disclose whether targets set under the PAT sc...",paragraph_60,disclose target set scheme achieve case target achieve provide remedial action take value chain partner value business partner assess work sector categorize designate consumer facility identify performance scheme sexual harassment discrimination workplace provide detail following disclosure relate water following format child labour involuntary labour current calendar previous calendar withdrawal source kilolitre specify water,-1,Outlier
102_Castrol India Ltd._2023_2024.json,"at Question 4 above. (iii) Third party water (Municipal water supplies) 18,252 Not applicable (iv) S...",paragraph_61,question party water municipal water supply applicable seawater desalinate water storage business respect effort protect restore environment total volume water withdrawal kiloliter volume water consumption kiloliter detail total energy consumption multiple energy intensity following format water intensity rupee turnover total water consumption revenue operation turnover intensity rupee turnover adjust measurement calendar previous calendar total water consumption revenue operation renewable source adjust total electricity consumption intensity term physical output total fuel consumption intensity relevant metric select energy consumption source entity total energy consume renewable source note indicate independent evaluation assurance carry external agency external agency non renewable source water consumption datum treatment scheme water save measure implement benefit achieve total electricity consumption audit management system verify certify party agency total fuel consumption consumption source,3,3_waste_water_plastic_emission
